user_id,R,F,M,RFMS,R1,F1,M1,RFM1,R2,F2,M2,RFMS2,R3,F3,M3,RFMS3,R4,F4,M4,RFM4
329,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
330,1,5,5,155,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
331,2,5,5,255,2,5,5,255,1,5,5,155,1,5,4,154,1,1,1,111
332,5,5,5,555,3,5,5,355,2,5,5,255,1,5,5,155,4,2,3,423
333,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
334,4,4,4,444,3,4,4,344,1,5,5,155,3,3,4,334,3,4,5,345
335,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
336,3,5,5,355,2,5,5,255,2,5,5,255,1,5,5,155,2,2,3,223
337,1,5,5,155,2,5,5,255,1,5,5,155,1,3,4,134,1,1,1,111
338,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
339,1,5,5,155,1,5,5,155,1,1,1,111,1,5,5,155,1,1,1,111
340,2,4,4,244,2,4,5,245,1,1,1,111,1,5,5,155,1,1,1,111
341,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
342,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
343,2,5,5,255,1,5,5,155,1,5,5,155,1,5,5,155,1,1,1,111
344,3,5,4,354,1,5,5,155,2,5,5,255,2,5,4,254,1,1,1,111
345,5,3,3,533,3,4,4,344,2,4,4,244,1,1,1,111,1,1,1,111
346,4,4,5,445,2,4,5,245,1,1,1,111,1,3,4,134,2,2,4,224
347,5,5,5,555,2,5,5,255,1,5,5,155,2,5,5,255,3,2,2,322
348,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
349,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
350,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
351,2,5,5,255,2,5,5,255,1,4,4,144,1,4,5,145,1,1,1,111
352,2,5,5,255,2,5,5,255,2,5,5,255,1,3,5,135,1,1,1,111
353,2,5,5,255,2,4,5,245,2,5,5,255,1,5,5,155,1,1,1,111
354,1,5,5,155,3,5,5,355,2,5,5,255,3,5,5,355,1,2,3,123
355,5,3,3,533,1,4,4,144,1,4,5,145,3,4,4,344,1,1,1,111
356,1,3,4,134,1,4,5,145,1,1,1,111,1,1,1,111,1,1,1,111
357,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
358,4,5,5,455,2,5,5,255,2,5,5,255,3,5,5,355,2,5,5,255
359,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
360,1,5,4,154,2,5,4,254,1,5,5,155,1,3,3,133,1,1,1,111
361,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
362,1,3,3,133,1,4,4,144,1,4,5,145,1,3,3,133,1,1,1,111
363,1,5,5,155,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
364,4,5,5,455,2,5,5,255,1,5,5,155,3,5,5,355,3,5,5,355
365,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
366,2,4,4,244,1,5,4,154,1,1,1,111,1,4,5,145,1,1,1,111
367,3,5,5,355,2,5,5,255,1,4,4,144,1,1,1,111,1,1,1,111
368,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
369,4,3,2,432,1,4,4,144,1,1,1,111,2,3,3,233,1,1,1,111
370,2,5,5,255,1,5,5,155,1,1,1,111,1,3,4,134,1,1,1,111
371,4,5,5,455,2,5,5,255,2,5,5,255,1,5,5,155,3,2,3,323
372,4,5,5,455,2,5,5,255,1,5,5,155,1,1,1,111,1,1,1,111
373,5,4,3,543,2,4,4,244,1,4,4,144,3,4,4,344,1,1,1,111
374,1,5,5,155,2,5,5,255,2,5,5,255,1,4,5,145,1,1,1,111
375,1,5,5,155,3,5,5,355,2,5,5,255,1,3,3,133,1,1,1,111
376,1,3,1,131,1,1,1,111,1,5,4,154,1,3,3,133,1,1,1,111
377,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
378,5,5,5,555,3,5,5,355,2,5,5,255,2,5,5,255,3,2,2,322
379,1,2,2,122,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
380,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
381,1,5,5,155,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
382,1,4,3,143,2,4,4,244,1,5,4,154,1,3,4,134,1,2,3,123
383,4,5,5,455,2,5,5,255,1,1,1,111,1,3,5,135,3,4,5,345
384,2,4,4,244,2,4,4,244,2,5,5,255,1,5,4,154,1,1,1,111
385,2,2,3,223,1,1,1,111,1,1,1,111,1,4,5,145,1,1,1,111
386,2,2,2,222,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
387,1,4,4,144,1,4,5,145,1,4,5,145,1,3,3,133,1,1,1,111
388,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
389,2,5,5,255,1,5,5,155,2,5,5,255,1,5,5,155,1,1,1,111
390,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,4,3,143
391,2,4,4,244,3,4,5,345,1,1,1,111,1,4,4,144,1,1,1,111
392,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
393,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
394,4,3,3,433,2,4,4,244,1,1,1,111,1,3,3,133,2,4,4,244
395,2,2,2,222,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
396,2,2,1,221,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
397,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
398,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
399,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
400,2,5,4,254,1,5,5,155,1,1,1,111,1,3,4,134,1,1,1,111
401,2,5,4,254,2,5,4,254,1,5,5,155,2,5,4,254,1,1,1,111
402,3,5,5,355,3,5,5,355,1,5,5,155,2,5,5,255,2,2,3,223
403,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
404,2,5,5,255,2,5,5,255,1,5,4,154,1,5,5,155,1,1,1,111
405,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
406,2,5,5,255,1,5,5,155,2,5,5,255,1,5,5,155,1,1,1,111
407,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
408,3,3,3,333,2,4,4,244,1,4,4,144,1,1,1,111,1,1,1,111
409,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
410,1,5,5,155,3,5,5,355,1,4,4,144,1,4,4,144,1,1,1,111
411,2,5,5,255,2,5,5,255,1,5,5,155,1,4,5,145,1,1,1,111
412,2,5,4,254,2,5,5,255,1,5,4,154,1,3,3,133,1,1,1,111
413,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
414,1,4,2,142,1,4,4,144,1,5,4,154,1,3,3,133,1,1,1,111
415,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
416,2,5,4,254,3,5,4,354,1,5,4,154,1,5,3,153,1,1,1,111
417,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
418,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
419,2,5,5,255,2,5,5,255,2,4,4,244,1,4,3,143,1,1,1,111
420,2,2,1,221,1,1,1,111,1,1,1,111,2,4,3,243,1,1,1,111
421,2,5,5,255,2,5,5,255,1,5,5,155,2,4,5,245,1,1,1,111
422,5,4,4,544,1,4,4,144,1,1,1,111,3,5,4,354,3,4,5,345
423,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
424,5,5,5,555,3,5,5,355,2,5,5,255,3,5,5,355,4,5,5,455
425,3,5,5,355,2,5,5,255,1,4,4,144,1,1,1,111,2,4,4,244
426,1,5,5,155,2,5,5,255,1,1,1,111,1,5,5,155,1,1,1,111
427,5,3,2,532,1,4,4,144,1,4,4,144,3,4,4,344,1,1,1,111
428,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
429,4,5,5,455,2,5,5,255,1,5,5,155,1,4,5,145,2,4,5,245
430,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
431,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
432,2,5,5,255,1,5,5,155,1,1,1,111,2,5,4,254,1,1,1,111
433,1,5,5,155,1,5,5,155,1,5,5,155,1,5,5,155,1,1,1,111
434,1,5,5,155,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
435,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,2,2,122
436,1,5,5,155,3,5,5,355,2,5,5,255,2,5,5,255,1,2,3,123
437,1,4,4,144,2,4,5,245,1,1,1,111,1,3,3,133,1,1,1,111
438,2,2,1,221,1,1,1,111,1,1,1,111,2,4,3,243,1,1,1,111
439,1,4,4,144,2,4,4,244,1,4,4,144,1,5,5,155,1,2,3,123
440,2,1,2,212,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
441,4,4,4,444,2,5,5,255,1,1,1,111,1,1,1,111,1,1,1,111
442,1,4,5,145,1,4,5,145,1,1,1,111,1,5,5,155,1,1,1,111
443,1,5,5,155,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
444,1,4,4,144,3,4,4,344,2,5,5,255,1,3,4,134,1,1,1,111
445,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
446,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
447,2,5,5,255,1,5,5,155,1,1,1,111,1,4,4,144,1,1,1,111
448,1,4,3,143,2,4,4,244,1,1,1,111,1,1,1,111,1,2,2,122
449,5,1,2,512,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
450,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
451,1,5,5,155,2,5,5,255,1,5,5,155,1,4,4,144,1,1,1,111
452,1,4,4,144,1,4,4,144,1,5,5,155,1,3,3,133,1,1,1,111
453,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
454,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
455,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
456,1,4,4,144,2,4,4,244,1,5,5,155,1,3,3,133,1,1,1,111
457,2,5,5,255,2,5,5,255,2,5,5,255,1,4,4,144,1,1,1,111
458,5,5,5,555,1,1,1,111,1,1,1,111,3,5,5,355,3,5,5,355
459,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
460,3,5,4,354,1,5,5,155,1,1,1,111,1,1,1,111,1,1,1,111
461,1,3,3,133,1,4,4,144,1,4,4,144,1,3,3,133,1,1,1,111
462,5,4,3,543,3,5,4,354,1,1,1,111,1,1,1,111,1,1,1,111
463,1,5,5,155,2,5,5,255,2,4,4,244,1,3,5,135,1,1,1,111
464,2,5,5,255,3,5,5,355,1,5,5,155,2,3,3,233,1,1,1,111
465,2,5,5,255,2,5,5,255,1,4,5,145,1,5,5,155,1,1,1,111
466,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,2,3,123
467,2,5,5,255,2,5,5,255,1,4,4,144,1,3,3,133,1,1,1,111
468,3,4,5,345,1,1,1,111,1,1,1,111,1,5,5,155,2,2,3,223
469,2,4,5,245,1,5,5,155,1,4,5,145,1,4,5,145,1,1,1,111
470,5,5,5,555,2,5,4,254,1,5,5,155,3,5,5,355,4,5,5,455
471,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
472,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
473,2,5,5,255,2,5,5,255,2,5,5,255,1,4,4,144,1,1,1,111
474,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
475,2,5,5,255,2,5,5,255,2,5,5,255,2,3,3,233,1,1,1,111
476,2,4,3,243,2,4,4,244,1,1,1,111,1,3,4,134,1,1,1,111
477,5,5,5,555,2,5,5,255,1,4,4,144,3,5,5,355,1,1,1,111
478,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
479,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
480,4,5,5,455,1,4,5,145,1,5,5,155,1,5,5,155,3,2,4,324
481,2,5,5,255,1,5,5,155,1,1,1,111,1,4,4,144,1,2,2,122
482,3,5,5,355,2,5,5,255,1,1,1,111,1,4,5,145,2,4,3,243
483,1,4,4,144,1,4,4,144,1,5,5,155,1,3,4,134,1,1,1,111
484,3,5,5,355,2,5,5,255,2,5,5,255,1,5,5,155,2,4,3,243
485,2,2,2,222,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
486,4,3,4,434,2,4,5,245,1,1,1,111,1,1,1,111,1,1,1,111
487,2,5,5,255,3,5,5,355,2,5,5,255,2,5,4,254,1,1,1,111
488,2,5,4,254,1,5,5,155,1,4,4,144,1,3,4,134,1,1,1,111
489,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
490,2,5,4,254,2,5,5,255,1,5,5,155,2,5,4,254,1,1,1,111
491,3,4,4,344,2,4,4,244,1,5,5,155,1,3,3,133,2,2,3,223
492,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
493,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
494,5,4,4,544,1,5,4,154,1,1,1,111,1,3,3,133,3,2,3,323
495,1,5,5,155,2,5,5,255,1,5,5,155,1,4,5,145,1,1,1,111
496,2,5,5,255,1,5,5,155,1,5,5,155,1,5,5,155,1,1,1,111
497,4,4,4,444,2,5,5,255,1,1,1,111,1,1,1,111,1,1,1,111
498,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
499,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
500,2,3,3,233,2,4,4,244,1,4,4,144,1,3,3,133,1,4,3,143
501,4,5,5,455,2,5,5,255,1,4,5,145,1,5,5,155,3,5,5,355
502,5,4,3,543,1,1,1,111,1,1,1,111,3,4,3,343,3,5,4,354
503,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
504,2,3,3,233,2,4,4,244,1,1,1,111,1,3,4,134,1,1,1,111
505,4,4,5,445,2,5,5,255,1,1,1,111,1,1,1,111,1,1,1,111
506,1,5,4,154,2,4,4,244,2,5,4,254,1,5,5,155,1,1,1,111
507,5,4,4,544,2,5,4,254,1,5,5,155,3,4,3,343,1,1,1,111
508,5,3,4,534,1,4,5,145,1,4,4,144,1,1,1,111,1,1,1,111
509,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
510,2,5,5,255,2,5,5,255,2,4,4,244,1,5,5,155,1,1,1,111
511,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
512,1,5,5,155,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
513,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
514,5,5,5,555,3,5,5,355,1,5,5,155,1,1,1,111,1,1,1,111
515,1,5,5,155,2,5,5,255,1,5,5,155,1,4,4,144,1,1,1,111
516,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
517,2,4,5,245,1,4,5,145,1,5,5,155,1,4,5,145,1,1,1,111
518,1,4,4,144,1,4,4,144,1,5,5,155,1,3,4,134,1,1,1,111
519,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
520,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
521,2,5,5,255,2,5,5,255,1,5,4,154,1,5,5,155,1,1,1,111
522,2,3,2,232,2,4,4,244,1,1,1,111,1,3,3,133,1,1,1,111
523,2,5,3,253,1,5,4,154,1,5,4,154,1,5,4,154,1,1,1,111
524,5,5,5,555,1,1,1,111,1,1,1,111,2,5,5,255,4,5,5,455
525,4,2,3,423,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
526,1,1,1,111,1,1,1,111,1,1,1,111,1,3,3,133,1,1,1,111
527,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
528,2,3,2,232,1,1,1,111,1,5,5,155,1,3,3,133,1,1,1,111
529,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
530,4,5,5,455,2,5,5,255,2,5,5,255,1,3,4,134,2,5,4,254
531,4,4,4,444,2,4,4,244,1,4,4,144,1,3,3,133,3,4,4,344
532,2,5,5,255,2,5,5,255,1,4,5,145,2,5,5,255,1,1,1,111
533,3,1,2,312,1,1,1,111,1,4,5,145,1,1,1,111,1,1,1,111
534,2,4,3,243,1,4,4,144,1,1,1,111,2,3,3,233,1,1,1,111
535,1,5,4,154,2,5,4,254,2,5,5,255,1,3,3,133,1,1,1,111
536,4,5,4,454,1,4,4,144,1,1,1,111,3,5,5,355,2,5,4,254
537,1,5,5,155,2,5,5,255,2,5,5,255,1,3,3,133,1,1,1,111
538,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
539,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
540,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
541,5,4,5,545,1,4,5,145,1,4,5,145,2,4,5,245,3,4,4,344
542,4,5,5,455,2,5,5,255,2,5,5,255,2,5,5,255,2,2,2,222
543,1,5,4,154,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
544,5,5,4,554,1,5,4,154,1,1,1,111,3,4,4,344,3,5,5,355
545,1,5,5,155,2,5,5,255,1,5,5,155,1,5,4,154,1,1,1,111
546,1,3,3,133,2,4,4,244,1,1,1,111,1,3,4,134,1,1,1,111
547,3,4,3,343,1,5,4,154,1,1,1,111,1,1,1,111,1,1,1,111
548,2,5,5,255,3,5,5,355,1,5,5,155,2,4,5,245,1,1,1,111
549,5,3,3,533,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
550,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
551,4,4,4,444,1,4,4,144,1,1,1,111,1,3,3,133,3,2,2,322
552,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
553,1,3,3,133,2,4,4,244,1,1,1,111,1,3,3,133,1,1,1,111
554,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
555,2,4,4,244,2,4,4,244,1,1,1,111,1,5,5,155,1,1,1,111
556,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
557,1,4,4,144,3,5,4,354,1,4,4,144,1,3,3,133,1,1,1,111
558,1,5,5,155,2,5,5,255,2,5,5,255,1,5,5,155,1,2,3,123
559,2,5,4,254,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
560,5,5,4,554,3,5,5,355,1,1,1,111,1,1,1,111,1,1,1,111
561,3,5,4,354,2,5,5,255,1,4,4,144,1,1,1,111,1,1,1,111
562,1,4,4,144,1,4,4,144,2,4,4,244,1,3,3,133,1,1,1,111
563,3,4,2,342,1,4,4,144,1,5,4,154,1,3,3,133,2,4,3,243
564,4,4,4,444,2,4,5,245,1,5,5,155,1,1,1,111,1,1,1,111
565,5,5,5,555,3,5,5,355,1,4,4,144,2,4,4,244,4,5,4,454
566,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
567,2,5,5,255,3,5,5,355,1,4,4,144,2,5,5,255,1,4,3,143
568,2,3,2,232,2,4,4,244,1,1,1,111,2,3,3,233,1,1,1,111
569,5,3,4,534,1,1,1,111,1,1,1,111,1,1,1,111,4,5,5,455
570,2,5,5,255,2,5,5,255,1,5,5,155,1,4,4,144,1,1,1,111
571,2,2,2,222,1,1,1,111,1,4,4,144,1,3,4,134,1,1,1,111
572,2,5,5,255,1,5,5,155,2,5,5,255,1,3,3,133,1,1,1,111
573,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
574,2,5,5,255,3,5,5,355,2,5,5,255,1,5,5,155,1,1,1,111
575,1,2,2,122,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
576,4,4,4,444,1,5,4,154,1,4,4,144,2,3,4,234,2,2,3,223
577,5,5,5,555,2,5,5,255,2,5,5,255,2,5,5,255,4,4,4,444
578,5,5,5,555,2,5,5,255,1,5,5,155,3,5,5,355,4,5,5,455
579,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
580,1,2,1,121,1,1,1,111,1,1,1,111,1,4,4,144,1,1,1,111
581,1,5,5,155,2,5,5,255,1,4,5,145,1,5,5,155,1,1,1,111
582,3,4,3,343,1,5,4,154,1,1,1,111,1,1,1,111,1,1,1,111
583,2,5,5,255,2,5,5,255,2,5,5,255,1,5,4,154,1,1,1,111
584,2,3,4,234,1,4,4,144,1,4,5,145,1,4,4,144,1,1,1,111
585,2,4,5,245,2,4,5,245,1,4,5,145,3,3,4,334,1,4,5,145
586,5,1,3,513,1,1,1,111,1,1,1,111,1,1,1,111,3,2,4,324
587,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
588,2,5,4,254,2,5,5,255,1,4,4,144,2,3,3,233,1,1,1,111
589,4,4,3,443,2,4,4,244,1,5,5,155,1,1,1,111,1,1,1,111
590,4,5,5,455,2,5,5,255,1,5,5,155,3,5,5,355,3,5,5,355
591,2,2,2,222,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
592,5,5,5,555,3,5,5,355,2,5,5,255,3,4,4,344,1,1,1,111
593,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
594,5,3,3,533,1,4,4,144,1,5,5,155,1,1,1,111,1,1,1,111
595,2,5,4,254,1,5,4,154,1,5,5,155,2,5,4,254,1,1,1,111
596,2,5,5,255,3,5,5,355,1,5,5,155,1,4,4,144,1,1,1,111
597,2,4,4,244,1,5,4,154,1,4,5,145,1,5,5,155,1,1,1,111
598,5,3,2,532,1,1,1,111,1,5,5,155,1,1,1,111,1,1,1,111
599,3,3,4,334,1,4,5,145,1,1,1,111,1,1,1,111,1,1,1,111
600,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
601,2,5,5,255,3,5,5,355,1,5,5,155,1,4,4,144,1,1,1,111
602,3,5,4,354,2,5,5,255,1,4,4,144,1,1,1,111,1,1,1,111
603,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
604,1,2,1,121,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
605,4,4,3,443,2,4,4,244,1,5,4,154,1,3,3,133,3,2,2,322
606,2,5,5,255,2,5,5,255,2,5,5,255,2,5,5,255,1,1,1,111
607,5,5,5,555,3,5,5,355,1,5,5,155,3,5,5,355,4,5,5,455
608,2,5,4,254,3,5,5,355,1,4,4,144,2,5,5,255,1,1,1,111
609,1,5,5,155,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
610,1,5,5,155,2,5,5,255,1,5,5,155,2,5,5,255,1,2,3,123
611,2,1,1,211,1,1,1,111,1,1,1,111,1,3,3,133,1,1,1,111
612,3,3,5,335,2,4,5,245,1,4,5,145,1,1,1,111,1,1,1,111
613,2,5,5,255,3,5,5,355,1,5,5,155,1,4,5,145,1,1,1,111
614,4,5,5,455,3,5,5,355,1,1,1,111,3,5,5,355,2,5,4,254
615,2,5,5,255,2,5,5,255,1,5,5,155,2,5,5,255,1,1,1,111
616,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
617,2,1,1,211,1,1,1,111,1,1,1,111,1,3,3,133,1,1,1,111
618,5,3,1,531,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
619,5,4,5,545,1,4,5,145,1,4,5,145,1,1,1,111,4,5,5,455
620,4,5,5,455,2,5,5,255,1,1,1,111,3,5,5,355,3,5,5,355
621,3,5,5,355,1,5,5,155,2,5,5,255,1,5,4,154,2,4,4,244
622,2,5,5,255,3,5,5,355,2,5,5,255,2,5,5,255,1,1,1,111
623,4,3,3,433,1,4,4,144,1,5,5,155,1,1,1,111,3,4,3,343
624,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
625,2,4,5,245,1,5,5,155,1,1,1,111,2,3,4,234,1,1,1,111
626,1,4,4,144,1,4,4,144,2,4,4,244,1,4,4,144,1,1,1,111
627,2,5,5,255,3,5,5,355,1,5,5,155,2,5,5,255,1,1,1,111
628,3,5,5,355,2,5,5,255,1,5,5,155,1,5,4,154,2,2,3,223
629,2,5,5,255,2,5,5,255,2,5,5,255,1,5,5,155,1,1,1,111
630,2,1,1,211,1,1,1,111,1,1,1,111,1,3,3,133,1,1,1,111
631,5,5,5,555,3,5,5,355,2,5,5,255,1,5,5,155,3,2,3,323
632,4,4,5,445,1,5,5,155,1,1,1,111,1,3,4,134,2,2,4,224
633,5,5,5,555,2,5,5,255,1,1,1,111,1,1,1,111,1,1,1,111
634,4,3,2,432,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
635,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
636,1,4,4,144,1,4,4,144,1,5,5,155,1,4,5,145,1,1,1,111
637,1,3,2,132,1,4,4,144,1,1,1,111,1,4,4,144,1,1,1,111
638,2,2,3,223,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
639,2,5,5,255,3,5,5,355,1,5,5,155,1,5,5,155,1,1,1,111
640,1,5,5,155,1,5,5,155,2,4,5,245,1,3,4,134,1,2,3,123
641,1,2,3,123,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
642,1,2,1,121,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
643,5,4,4,544,1,4,4,144,1,1,1,111,2,5,4,254,3,4,4,344
644,1,5,5,155,2,5,5,255,1,5,5,155,1,4,5,145,1,1,1,111
645,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,3,5,5,355
646,2,5,5,255,2,5,5,255,1,5,5,155,2,5,4,254,1,1,1,111
647,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
648,2,5,5,255,2,5,5,255,1,5,5,155,1,5,5,155,1,1,1,111
649,1,5,5,155,3,5,5,355,1,5,5,155,1,3,3,133,1,1,1,111
650,2,5,4,254,3,5,5,355,2,5,5,255,1,5,4,154,1,1,1,111
651,2,4,3,243,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
652,1,5,5,155,2,5,5,255,1,5,5,155,1,4,4,144,1,2,3,123
653,4,3,3,433,2,3,3,233,1,1,1,111,1,4,4,144,3,4,4,344
654,1,5,5,155,2,5,5,255,1,5,5,155,1,3,3,133,1,1,1,111
655,4,4,5,445,3,5,5,355,1,5,5,155,1,1,1,111,1,1,1,111
656,5,5,5,555,3,5,5,355,2,5,5,255,2,5,5,255,4,2,3,423
657,4,5,4,454,1,5,5,155,1,1,1,111,1,1,1,111,1,1,1,111
658,2,5,5,255,2,5,5,255,1,4,4,144,1,5,5,155,1,1,1,111
659,2,5,5,255,2,5,5,255,1,5,5,155,1,4,4,144,1,1,1,111
